Date,Open,High,Low,Close,Adj Close,Volume
2018-07-05,99.5,99.919998,99.029999,99.760002,94.153442,18977400
2018-07-06,99.889999,101.43,99.669998,101.160004,95.474754,19234600
2018-07-09,101.650002,102.25,101.25,101.849998,96.125984,18212000
2018-07-10,102.0,102.510002,101.860001,102.120003,96.380791,19293100
2018-07-11,101.150002,102.339996,101.099998,101.980003,96.248672,19644600
2018-07-12,102.769997,104.410004,102.730003,104.190002,98.33448,24335900
2018-07-13,104.370003,105.599998,104.089996,105.43,99.504784,24635200
2018-07-16,105.400002,105.82,104.519997,104.910004,99.014023,21786900
2018-07-17,104.610001,106.5,104.32,105.949997,99.995567,25901700
2018-07-18,105.940002,106.050003,104.720001,105.120003,99.212212,29493900
2018-07-19,104.93,105.309998,103.889999,104.400002,98.532654,40171600
2018-07-20,108.080002,108.199997,106.080002,106.269997,100.297569,56004000
2018-07-23,106.300003,108.139999,106.129997,107.970001,101.902023,29707000
2018-07-24,108.57,108.82,107.260002,107.660004,101.609467,26316600
2018-07-25,107.959999,111.150002,107.599998,110.830002,104.601311,30702100
2018-07-26,110.739998,111.0,109.5,109.620003,103.45932,31372100
2018-07-27,110.18,110.18,106.139999,107.68,101.628334,37005300
2018-07-30,107.190002,107.529999,104.760002,105.370003,99.448151,34668300
2018-07-31,106.489998,106.720001,105.379997,106.080002,100.118248,27655200
2018-08-01,106.029999,106.449997,105.419998,106.279999,100.30703,23628700
2018-08-02,105.400002,108.089996,104.839996,107.57,101.524498,26104300
2018-08-03,107.800003,108.050003,106.82,108.040001,101.968094,18659600
2018-08-06,108.120003,108.419998,107.559998,108.129997,102.053055,20265900
2018-08-07,108.559998,109.099998,108.169998,108.879997,102.760872,16080200
2018-08-08,109.330002,109.75,108.760002,109.489998,103.336601,15487500
2018-08-09,109.709999,110.160004,109.599998,109.669998,103.506485,13677200
2018-08-10,109.419998,109.690002,108.379997,109.0,102.874161,18183700
2018-08-13,109.239998,109.580002,108.099998,108.209999,102.128532,18472500
2018-08-14,108.559998,109.75,108.040001,109.559998,103.402664,16788300
2018-08-15,108.489998,108.989998,106.82,107.660004,102.000488,29982800
2018-08-16,108.300003,108.860001,107.300003,107.639999,101.981514,21384300
2018-08-17,107.360001,107.900002,106.690002,107.580002,101.924675,18061500
2018-08-20,107.510002,107.900002,106.480003,106.870003,101.252007,17914200
2018-08-21,106.919998,107.349998,105.849998,105.980003,100.408791,22881900
2018-08-22,105.849998,107.339996,105.779999,107.059998,101.432014,18000600
2018-08-23,107.150002,108.18,106.870003,107.559998,101.905731,18167700
2018-08-24,107.669998,108.559998,107.559998,108.400002,102.701591,17234000
2018-08-27,109.269997,109.639999,108.510002,109.599998,103.838509,19662300
2018-08-28,109.940002,110.5,109.790001,110.260002,104.463806,19151500
2018-08-29,110.449997,112.029999,110.269997,112.019997,106.131271,20818000
2018-08-30,111.669998,112.610001,111.440002,111.949997,106.064957,22798700
2018-08-31,111.690002,112.779999,111.519997,112.330002,106.42498,23222700
