Date,Open,High,Low,Close,Adj Close,Volume
2018-01-26,56.860001,57.779999,56.669998,57.779999,48.733372,5055000
2018-01-29,57.389999,57.939999,57.259998,57.520000,48.716431,4057600
2018-01-30,57.160000,57.610001,56.700001,56.700001,48.021938,4401300
2018-01-31,56.689999,57.160000,56.380001,56.700001,48.021938,3484800
2018-02-01,56.680000,57.549999,56.380001,57.500000,48.699482,3232300
2018-02-02,57.119999,57.779999,56.220001,56.330002,47.708557,4359900
2018-02-05,55.759998,56.720001,54.270000,54.380001,46.057011,7296100
2018-02-06,53.320000,55.650002,52.680000,55.490002,46.997128,10572000
2018-02-07,55.220001,56.209999,55.209999,55.340000,46.870083,6123700
2018-02-08,55.299999,55.639999,53.240002,53.290001,45.133846,7132400
2018-02-09,53.980000,54.459999,52.110001,54.080002,45.802937,6199600
2018-02-12,54.509998,55.169998,53.900002,54.610001,46.251812,4857400
2018-02-13,54.360001,55.000000,54.119999,54.810001,46.421200,3100300
2018-02-14,54.529999,56.060001,54.529999,55.980000,47.412128,4067000
2018-02-15,56.500000,56.680000,55.669998,56.160000,47.564583,3224800
2018-02-16,55.980000,56.599998,55.900002,56.250000,47.640800,3377600
2018-02-20,56.200001,56.830002,56.049999,56.419998,47.784786,2980800
2018-02-21,56.470001,57.360001,56.290001,56.450001,47.810196,3890900
2018-02-22,56.740002,57.410000,55.799999,55.900002,47.344372,4275900
2018-02-23,56.189999,56.930000,56.139999,56.900002,48.191322,3208100
2018-02-26,57.220001,58.220001,56.880001,58.180000,49.275406,3922200
2018-02-27,58.200001,58.669998,57.970001,57.990002,49.114491,4572600
2018-02-28,58.060001,58.299999,56.990002,57.029999,48.301418,5078500
2018-03-01,57.040001,57.189999,55.119999,55.509998,47.014061,6691100
2018-03-02,55.189999,55.470001,54.110001,55.369999,46.895485,5399000
2018-03-05,54.980000,56.680000,54.810001,56.410000,47.776314,4397300
2018-03-06,56.830002,57.160000,56.299999,56.869999,48.165901,7012100
2018-03-07,56.389999,57.099998,56.070000,56.900002,48.191322,5049100
2018-03-08,57.400002,57.560001,55.139999,55.689999,47.166515,8016400
2018-03-09,55.939999,57.450001,55.730000,57.230000,48.470810,6573600
2018-03-12,57.259998,57.410000,56.310001,56.439999,47.801723,4794200
2018-03-13,56.689999,56.830002,55.820000,55.959999,47.395187,5151500
2018-03-14,56.250000,56.259998,54.540001,54.869999,46.472015,5617600
2018-03-15,55.009998,55.090000,54.509998,54.849998,46.455074,4448600
2018-03-16,55.009998,55.500000,54.869999,55.000000,46.582123,10585000
2018-03-19,55.020000,55.259998,53.770000,54.340000,46.023140,5127600
2018-03-20,54.470001,54.770000,54.189999,54.430000,46.099361,3676200
2018-03-21,54.500000,55.369999,54.410000,54.610001,46.251812,4947100
2018-03-22,54.000000,54.060001,51.849998,52.020000,44.058220,6626600
2018-03-23,52.119999,52.230000,50.610001,50.730000,42.965649,7548200
2018-03-26,51.490002,52.290001,50.869999,52.139999,44.159843,4751600
2018-03-27,52.119999,52.270000,50.139999,50.720001,42.957176,6267200
2018-03-28,50.810001,51.380001,50.110001,50.610001,42.864014,6496100
