Date,Open,High,Low,Close,Adj Close,Volume
2020-12-29,276.950012,280.51001,276.279999,276.779999,276.779999,16383000
2020-12-30,277.950012,278.079987,271.709991,271.869995,271.869995,11803800
2020-12-31,272.0,277.089996,269.809998,273.160004,273.160004,12900400
2021-01-04,274.779999,275.0,265.200012,268.940002,268.940002,15106100
2021-01-05,268.290009,272.399994,268.209991,270.970001,270.970001,9871600
2021-01-06,262.0,267.75,260.01001,263.309998,263.309998,24354100
2021-01-07,265.899994,271.609985,264.779999,268.73999,268.73999,15789800
2021-01-08,268.309998,268.950012,263.179993,267.570007,267.570007,18528300
2021-01-11,260.480011,263.470001,255.899994,256.839996,256.839996,30412300
2021-01-12,256.630005,259.720001,250.300003,251.089996,251.089996,26383500
2021-01-13,251.550003,253.949997,249.199997,251.639999,251.639999,19528900
2021-01-14,253.399994,255.029999,244.610001,245.639999,245.639999,29739400
2021-01-15,247.899994,253.860001,247.160004,251.360001,251.360001,24942900
2021-01-19,256.899994,262.200012,252.720001,261.100006,261.100006,28028500
2021-01-20,268.929993,270.320007,263.600006,267.480011,267.480011,25199900
2021-01-21,269.26001,273.600006,267.48999,272.869995,272.869995,20838700
2021-01-22,272.01001,278.470001,272.0,274.5,274.5,21954000
2021-01-25,278.140015,280.100006,271.51001,278.01001,278.01001,19087000
2021-01-26,278.140015,285.390015,277.809998,282.049988,282.049988,19373600
2021-01-27,282.529999,283.450012,268.119995,272.140015,272.140015,35346200
2021-01-28,277.179993,286.790009,264.700012,265.0,265.0,37758800
2021-01-29,265.299988,266.559998,254.850006,258.329987,258.329987,30389500
2021-02-01,259.519989,264.170013,254.910004,262.01001,262.01001,22914300
2021-02-02,264.0,268.850006,263.269989,267.079987,267.079987,17320800
2021-02-03,265.619995,269.200012,263.839996,266.649994,266.649994,14223400
2021-02-04,267.01001,268.160004,264.0,266.48999,266.48999,16060000
2021-02-05,266.799988,269.170013,265.670013,268.100006,268.100006,12454400
2021-02-08,268.75,269.859985,265.0,266.579987,266.579987,13755200
2021-02-09,266.440002,273.390015,265.75,269.450012,269.450012,14613400
2021-02-10,272.450012,273.799988,267.720001,271.869995,271.869995,14687200
2021-02-11,271.890015,273.579987,268.48999,270.390015,270.390015,12828600
2021-02-12,270.519989,271.179993,268.339996,270.5,270.5,9097600
2021-02-16,270.799988,276.600006,270.049988,273.970001,273.970001,15417200
2021-02-17,271.23999,273.970001,269.579987,273.570007,273.570007,12763200
2021-02-18,269.570007,271.950012,266.029999,269.390015,269.390015,15249100
2021-02-19,269.859985,270.269989,260.149994,261.559998,261.559998,25622600
2021-02-22,257.950012,263.070007,257.529999,260.329987,260.329987,17434900
2021-02-23,259.5,267.459991,254.960007,265.859985,265.859985,21924600
2021-02-24,262.329987,266.380005,258.390015,264.309998,264.309998,15736100
2021-02-25,262.299988,266.940002,254.039993,254.690002,254.690002,19053100
2021-02-26,256.470001,265.549988,256.470001,257.619995,257.619995,26619500
