Date,Open,High,Low,Close,Adj Close,Volume
2022-01-07,143.440002,144.320007,142.300003,143.740005,134.927231,1305300
2022-01-10,143.550003,145.789993,143.550003,144.589996,135.725143,2706400
2022-01-11,143.339996,144.149994,141.169998,143.139999,134.364029,2442000
2022-01-12,142.059998,143.880005,141.820007,143.089996,134.317078,1293900
2022-01-13,142.949997,143.490005,141.740005,142.889999,134.129333,1303700
2022-01-14,143.000000,143.729996,141.850006,143.199997,134.420334,1367800
2022-01-18,142.490005,142.520004,140.080002,140.880005,132.242599,2214300
2022-01-19,141.080002,143.690002,140.789993,142.679993,133.932220,1712200
2022-01-20,142.199997,143.130005,141.369995,141.570007,132.890274,2151600
2022-01-21,143.110001,144.470001,142.509995,143.320007,134.533005,2579700
2022-01-24,143.809998,144.570007,138.789993,141.800003,133.106186,2762000
2022-01-25,141.679993,141.679993,138.110001,139.630005,131.069229,2483200
2022-01-26,130.449997,135.770004,130.250000,134.839996,126.572899,5636700
2022-01-27,134.949997,138.940002,134.919998,137.479996,129.051041,2829300
2022-01-28,136.979996,139.050003,135.639999,138.919998,130.402771,1965900
2022-01-31,137.820007,138.279999,136.770004,137.649994,129.210602,2283100
2022-02-01,137.929993,138.380005,135.490005,137.259995,128.844513,1552300
2022-02-02,135.440002,137.039993,135.320007,135.619995,127.305077,3039600
2022-02-03,135.860001,137.570007,135.250000,136.479996,128.112335,1990700
2022-02-04,135.639999,135.820007,132.589996,132.660004,124.526550,2209800
2022-02-07,133.539993,134.059998,131.889999,133.270004,125.099159,1888000
2022-02-08,133.389999,134.300003,132.649994,133.229996,125.061607,1595500
2022-02-09,133.789993,134.070007,131.880005,131.889999,123.803749,1900400
2022-02-10,131.149994,131.559998,130.179993,130.949997,122.921394,2103800
2022-02-11,131.550003,132.789993,131.020004,132.330002,124.216782,1472700
2022-02-14,132.330002,132.789993,129.850006,132.369995,124.254341,1583300
2022-02-15,132.690002,133.270004,130.889999,131.500000,123.437675,1685900
2022-02-16,131.339996,132.190002,129.539993,131.020004,122.987091,2003400
2022-02-17,130.910004,132.089996,130.240005,131.630005,123.559723,1566600
2022-02-18,131.889999,133.279999,131.699997,133.149994,124.986511,1327100
2022-02-22,133.369995,133.449997,131.889999,132.850006,124.704926,1555300
2022-02-23,133.429993,133.470001,131.740005,131.940002,123.850716,1411800
2022-02-24,131.339996,131.740005,126.970001,128.570007,120.687332,2213200
2022-02-25,129.320007,132.279999,129.039993,131.809998,123.728676,1736600
2022-02-28,130.509995,130.529999,128.789993,130.149994,122.170433,2039400
2022-03-01,129.710007,130.500000,127.540001,128.669998,120.781189,1847000
2022-03-02,128.679993,130.130005,128.059998,129.820007,121.860687,1993500
2022-03-03,128.860001,130.490005,128.410004,129.550003,122.703644,1622300
2022-03-04,128.300003,129.520004,127.730003,129.130005,122.305847,1534800
2022-03-07,128.589996,129.089996,126.360001,127.940002,121.178734,1616600
2022-03-08,127.010002,127.639999,123.120003,123.190002,116.679756,1989700
2022-03-09,125.440002,125.650002,122.870003,123.559998,117.030190,1782300
2022-03-10,123.000000,123.330002,118.559998,119.790001,113.459427,2909900
2022-03-11,119.290001,120.709999,117.419998,117.529999,111.318855,2513400
2022-03-14,117.790001,121.230003,117.320000,119.120003,112.824837,2295800
